Date,ticker,stock_name,Open,High,Low,Close,Volume,Adj Close
2024-03-18,035420.KS,NAVER,293540,295270,287560,291260,580411,291260
2024-03-19,035420.KS,NAVER,290960,291420,283400,286440,928607,286440
2024-03-20,035420.KS,NAVER,285880,287510,278160,278510,1367969,278510
2024-03-21,035420.KS,NAVER,279140,283350,276790,281840,598654,281840
2024-03-22,035420.KS,NAVER,281950,283000,278230,281290,1004649,281290
2024-03-25,035420.KS,NAVER,280030,291330,275780,286510,965588,286510
2024-03-26,035420.KS,NAVER,288360,294620,284610,292370,900956,292370
2024-03-27,035420.KS,NAVER,291630,304530,288870,299880,1082295,299880
2024-03-28,035420.KS,NAVER,296880,308490,295800,305120,1037914,305120
2024-03-29,035420.KS,NAVER,302560,313950,302140,309550,1147012,309550
2024-04-01,035420.KS,NAVER,307560,311310,301990,306640,729463,306640
2024-04-02,035420.KS,NAVER,305790,310980,301450,309970,802105,309970
2024-04-03,035420.KS,NAVER,311760,315940,296080,301280,1041797,301280
2024-04-04,035420.KS,NAVER,302040,306670,290720,291680,1110963,291680
2024-04-05,035420.KS,NAVER,292670,295570,286020,287510,619812,287510
2024-04-08,035420.KS,NAVER,287360,299280,286510,297740,1144527,297740
2024-04-09,035420.KS,NAVER,299980,300700,288390,290960,1046450,290960
2024-04-10,035420.KS,NAVER,290850,299510,287360,296920,991401,296920
2024-04-11,035420.KS,NAVER,299870,302180,297580,299340,988165,299340
2024-04-12,035420.KS,NAVER,301870,305630,297570,299360,1181454,299360
2024-04-15,035420.KS,NAVER,297050,300120,294400,297750,939288,297750
2024-04-16,035420.KS,NAVER,295570,313290,294960,309270,1142664,309270
2024-04-17,035420.KS,NAVER,306330,306840,300070,302170,813250,302170
2024-04-18,035420.KS,NAVER,306460,309160,298510,303490,1147254,303490
2024-04-19,035420.KS,NAVER,310510,312060,298780,303870,1508735,303870
2024-04-22,035420.KS,NAVER,303580,306890,303010,306300,1170803,306300
2024-04-23,035420.KS,NAVER,304800,310440,300050,307710,656181,307710
2024-04-24,035420.KS,NAVER,309420,312550,307290,311010,1347528,311010
2024-04-25,035420.KS,NAVER,310280,315520,304840,305930,1037517,305930
2024-04-26,035420.KS,NAVER,307200,318030,303640,313610,471221,313610
2024-04-29,035420.KS,NAVER,313370,319950,312780,314760,736563,314760
2024-04-30,035420.KS,NAVER,316440,320320,312750,318210,1143724,318210
2024-05-01,035420.KS,NAVER,319280,322280,313790,318690,1224164,318690
2024-05-02,035420.KS,NAVER,320930,321770,306620,310720,1250836,310720
2024-05-03,035420.KS,NAVER,310760,311950,305470,310850,917224,310850
2024-05-06,035420.KS,NAVER,311630,320270,308930,316030,840459,316030
2024-05-07,035420.KS,NAVER,316020,320020,308650,312290,771312,312290
2024-05-08,035420.KS,NAVER,314060,315180,311890,312360,600614,312360
2024-05-09,035420.KS,NAVER,315940,323520,311720,317940,1053437,317940
2024-05-10,035420.KS,NAVER,321160,335260,319410,332900,923481,332900
2024-05-13,035420.KS,NAVER,336600,342040,320250,324830,1276512,324830
2024-05-14,035420.KS,NAVER,321940,326530,316530,319290,1064317,319290
2024-05-15,035420.KS,NAVER,320890,323700,313480,317730,900725,317730
2024-05-16,035420.KS,NAVER,322150,325760,303950,308660,1263245,308660
2024-05-17,035420.KS,NAVER,311440,316660,298240,298780,1013696,298780
2024-05-20,035420.KS,NAVER,298230,301460,295060,300920,1185654,300920
2024-05-21,035420.KS,NAVER,299630,309260,295350,306730,1236159,306730
2024-05-22,035420.KS,NAVER,306950,307370,297300,299800,1504779,299800
2024-05-23,035420.KS,NAVER,298820,302800,289480,292640,1022508,292640
2024-05-24,035420.KS,NAVER,288950,299320,287280,296340,1172461,296340
2024-05-27,035420.KS,NAVER,296000,296780,289240,291580,1196486,291580
2024-05-28,035420.KS,NAVER,288350,297330,286880,294540,1117605,294540
2024-05-29,035420.KS,NAVER,294930,296190,285210,285910,951445,285910
2024-05-30,035420.KS,NAVER,284100,291050,280100,287400,1148059,287400
2024-05-31,035420.KS,NAVER,285640,293650,282410,293170,950893,293170
2024-06-03,035420.KS,NAVER,291320,301800,290330,297860,1277784,297860
2024-06-04,035420.KS,NAVER,299180,302280,289090,293530,1312805,293530
2024-06-05,035420.KS,NAVER,293460,304470,292640,302350,888763,302350
2024-06-06,035420.KS,NAVER,302380,304880,291260,296490,1140914,296490
2024-06-07,035420.KS,NAVER,293370,301760,291060,299090,899169,299090
2024-06-10,035420.KS,NAVER,299150,302100,295370,298400,777640,298400
2024-06-11,035420.KS,NAVER,299290,299810,293040,295970,820737,295970
2024-06-12,035420.KS,NAVER,295360,308200,291040,304540,1387472,304540
2024-06-13,035420.KS,NAVER,303930,309230,303380,304560,935763,304560
2024-06-14,035420.KS,NAVER,301960,302650,286870,292030,1263647,292030
2024-06-17,035420.KS,NAVER,291750,293880,283120,284670,1191240,284670
2024-06-18,035420.KS,NAVER,283020,284920,277120,279200,1113035,279200
2024-06-19,035420.KS,NAVER,279290,282150,271950,274600,1187509,274600
2024-06-20,035420.KS,NAVER,275090,279280,261490,264870,1465726,264870
2024-06-21,035420.KS,NAVER,263510,270380,261370,267800,988977,267800
2024-06-24,035420.KS,NAVER,271270,274960,259440,260180,852788,260180
2024-06-25,035420.KS,NAVER,258820,259320,243770,247780,1461946,247780
2024-06-26,035420.KS,NAVER,247620,253870,244200,249710,936927,249710
2024-06-27,035420.KS,NAVER,250690,254240,245300,248720,958862,248720
2024-06-28,035420.KS,NAVER,247960,250650,243510,245640,755166,245640
2024-07-01,035420.KS,NAVER,246050,247480,236900,240310,1336504,240310
2024-07-02,035420.KS,NAVER,239510,240490,236080,236390,964293,236390
2024-07-03,035420.KS,NAVER,237630,241250,234770,235730,892716,235730
2024-07-04,035420.KS,NAVER,234640,241460,233660,240320,1008271,240320
2024-07-05,035420.KS,NAVER,240400,245770,238340,243500,1492184,243500
2024-07-08,035420.KS,NAVER,240230,242210,231080,232970,1166051,232970
2024-07-09,035420.KS,NAVER,235840,238970,227990,231490,1105979,231490
2024-07-10,035420.KS,NAVER,228650,242300,225880,239110,1272632,239110
2024-07-11,035420.KS,NAVER,239830,242700,234220,234830,1246553,234830
2024-07-12,035420.KS,NAVER,232990,236520,229700,230370,1431843,230370
2024-07-15,035420.KS,NAVER,231150,235960,227740,233530,1413943,233530
2024-07-16,035420.KS,NAVER,235540,239630,228460,232280,1311080,232280
2024-07-17,035420.KS,NAVER,230160,234870,226760,233240,990629,233240
2024-07-18,035420.KS,NAVER,231140,234140,230810,231070,1195166,231070
2024-07-19,035420.KS,NAVER,229340,231860,225840,230100,1127473,230100
2024-07-22,035420.KS,NAVER,230980,235000,228250,233280,1031159,233280
2024-07-23,035420.KS,NAVER,231500,234300,229320,233270,1123922,233270
2024-07-24,035420.KS,NAVER,231540,232550,229280,231200,766949,231200
2024-07-25,035420.KS,NAVER,228460,233860,227320,230230,747082,230230
2024-07-26,035420.KS,NAVER,232230,234390,224440,227380,749579,227380
2024-07-29,035420.KS,NAVER,228570,232210,226030,228860,538464,228860
2024-07-30,035420.KS,NAVER,229410,237470,227590,235300,1183923,235300
2024-07-31,035420.KS,NAVER,232330,237650,229410,235610,1029996,235610
2024-08-01,035420.KS,NAVER,235380,239970,232930,236170,583245,236170
2024-08-02,035420.KS,NAVER,233910,236090,227250,228750,1124718,228750
2024-08-05,035420.KS,NAVER,227460,230340,220670,223970,1270361,223970
2024-08-06,035420.KS,NAVER,222950,224380,215190,218270,1285337,218270
2024-08-07,035420.KS,NAVER,215610,218820,214560,216720,651225,216720
2024-08-08,035420.KS,NAVER,218200,219740,212770,214610,871207,214610
2024-08-09,035420.KS,NAVER,214900,216320,209480,211370,1025369,211370
2024-08-12,035420.KS,NAVER,212120,216060,211790,215440,979961,215440
2024-08-13,035420.KS,NAVER,214770,227070,214140,223620,1199887,223620
2024-08-14,035420.KS,NAVER,221540,238500,220710,234440,1287890,234440
2024-08-15,035420.KS,NAVER,231550,240920,228880,238100,1068260,238100
2024-08-16,035420.KS,NAVER,238210,242620,236830,239690,864558,239690
2024-08-19,035420.KS,NAVER,242160,244750,230140,234210,1045334,234210
2024-08-20,035420.KS,NAVER,234070,239700,233780,237520,1323894,237520
2024-08-21,035420.KS,NAVER,240450,240900,233080,236340,982264,236340
2024-08-22,035420.KS,NAVER,237980,239500,232740,235210,1132341,235210
2024-08-23,035420.KS,NAVER,235210,235840,230190,234370,894398,234370
2023-01-02,035720.KS,카카오,56870,58180,56040,57200,2113883,57200
2023-01-03,035720.KS,카카오,57470,57590,55850,56020,3083843,56020
2023-01-04,035720.KS,카카오,55760,57890,55480,57450,2962454,57450
2023-01-05,035720.KS,카카오,57830,58570,55910,56430,2993071,56430
2023-01-06,035720.KS,카카오,56150,56420,55050,55730,2673432,55730
2023-01-09,035720.KS,카카오,55340,58310,54680,57730,3280105,57730
2023-01-10,035720.KS,카카오,57460,58500,54410,55030,4282829,55030
2023-01-11,035720.KS,카카오,54990,56230,54050,55810,2279951,55810
2023-01-12,035720.KS,카카오,55490,57070,55210,56280,2350086,56280
2023-01-13,035720.KS,카카오,56300,57300,53810,54060,4191053,54060
2023-01-16,035720.KS,카카오,53860,54750,52650,53030,2787100,53030
2023-01-17,035720.KS,카카오,52900,55260,52130,54530,3273643,54530
2023-01-18,035720.KS,카카오,53820,54640,53010,53740,2773892,53740
2023-01-19,035720.KS,카카오,53420,54940,52610,54280,2374533,54280
2023-01-20,035720.KS,카카오,54430,57240,53920,56270,3112728,56270
2023-01-23,035720.KS,카카오,55590,59760,55080,58750,2884430,58750
2023-01-24,035720.KS,카카오,58120,58470,57530,58310,1658980,58310
2023-01-25,035720.KS,카카오,59440,59580,56620,57030,3476208,57030
2023-01-26,035720.KS,카카오,56680,58840,55910,58600,2953038,58600
2023-01-27,035720.KS,카카오,57950,59560,57350,58700,2944490,58700
2023-01-30,035720.KS,카카오,58840,60440,58530,60180,3610775,60180
2023-01-31,035720.KS,카카오,59950,60650,59780,60030,1975546,60030
2023-02-01,035720.KS,카카오,59810,61860,59700,61140,1892711,61140
2023-02-02,035720.KS,카카오,61080,63460,60510,62760,2763305,62760
2023-02-03,035720.KS,카카오,62550,63400,62380,62840,2506979,62840
2023-02-06,035720.KS,카카오,63220,63340,62320,63060,2342350,63060
2023-02-07,035720.KS,카카오,62920,64800,61910,64420,2745292,64420
2023-02-08,035720.KS,카카오,64500,65580,62300,63020,3041310,63020
2023-02-09,035720.KS,카카오,62100,62420,61340,62270,2487148,62270
2023-02-10,035720.KS,카카오,61550,63320,61450,62340,2844449,62340
2023-02-13,035720.KS,카카오,62570,65290,61740,64240,2799143,64240
2023-02-14,035720.KS,카카오,64190,64460,61310,61400,3410524,61400
2023-02-15,035720.KS,카카오,61320,61480,58370,58940,3239852,58940
2023-02-16,035720.KS,카카오,59020,59990,57100,57400,3219186,57400
2023-02-17,035720.KS,카카오,56890,58470,56010,57720,2091305,57720
2023-02-20,035720.KS,카카오,57240,58390,56400,58320,2593924,58320
2023-02-21,035720.KS,카카오,58580,59500,55860,56680,2984889,56680
2023-02-22,035720.KS,카카오,56250,57840,55830,57090,2025331,57090
2023-02-23,035720.KS,카카오,56060,56620,55420,55980,3205529,55980
2023-02-24,035720.KS,카카오,55730,57030,54970,56720,1889716,56720
2023-02-27,035720.KS,카카오,56660,56900,55840,56720,2316503,56720
2023-02-28,035720.KS,카카오,55810,59020,55630,58420,2994607,58420
2023-03-01,035720.KS,카카오,57910,59600,57640,58650,2760731,58650
2023-03-02,035720.KS,카카오,58220,58770,56570,56890,3255383,56890
2023-03-03,035720.KS,카카오,56850,57160,56220,56930,2541827,56930
2023-03-06,035720.KS,카카오,57350,57950,55970,56350,3116107,56350
2023-03-07,035720.KS,카카오,57020,57720,56030,56150,2587812,56150
2023-03-08,035720.KS,카카오,56500,58290,55920,57430,3162672,57430
2023-03-09,035720.KS,카카오,57860,59160,57110,58500,2907625,58500
2023-03-10,035720.KS,카카오,58260,58710,57100,57300,3244126,57300
2023-03-13,035720.KS,카카오,57590,57690,56010,56750,1581222,56750
2023-03-14,035720.KS,카카오,57720,58680,54410,54930,2544714,54930
2023-03-15,035720.KS,카카오,55380,55670,54330,55150,2616968,55150
2023-03-16,035720.KS,카카오,55540,55620,54390,54450,2798123,54450
2023-03-17,035720.KS,카카오,54600,56270,53770,55790,3335856,55790
2023-03-20,035720.KS,카카오,56600,57280,54290,54860,3702417,54860
2023-03-21,035720.KS,카카오,55210,55730,54240,55530,3518686,55530
2023-03-22,035720.KS,카카오,55280,57790,54390,57350,2425981,57350
2023-03-23,035720.KS,카카오,57020,58170,56120,57560,2574696,57560
2023-03-24,035720.KS,카카오,58010,60670,57280,59670,3429038,59670
2023-03-27,035720.KS,카카오,61080,61620,58400,58490,3360345,58490
2023-03-28,035720.KS,카카오,58530,60380,57920,59900,3798218,59900
2023-03-29,035720.KS,카카오,60380,60480,59980,60250,3930014,60250
2023-03-30,035720.KS,카카오,60360,61200,59050,59530,2656300,59530
2023-03-31,035720.KS,카카오,59330,59690,56960,57940,2083148,57940
2023-04-03,035720.KS,카카오,58280,58350,54610,55240,3350483,55240
2023-04-04,035720.KS,카카오,55100,57680,54980,57440,3421759,57440
2023-04-05,035720.KS,카카오,57700,58610,55250,55900,4172620,55900
2023-04-06,035720.KS,카카오,56050,56350,54530,54970,3400589,54970
2023-04-07,035720.KS,카카오,55350,56260,54270,54350,2110844,54350
2023-04-10,035720.KS,카카오,53640,54660,52990,54170,2805953,54170
2023-04-11,035720.KS,카카오,53990,55950,53270,55160,2180837,55160
2023-04-12,035720.KS,카카오,54790,55000,52200,53130,3362285,53130
2023-04-13,035720.KS,카카오,53000,53260,52060,52990,1968826,52990
2023-04-14,035720.KS,카카오,52920,53390,52050,53100,2511655,53100
2023-04-17,035720.KS,카카오,52710,53920,51830,53590,1812372,53590
2023-04-18,035720.KS,카카오,53300,53930,52370,53720,1842351,53720
2023-04-19,035720.KS,카카오,53460,54210,52150,52820,3353642,52820
2023-04-20,035720.KS,카카오,52170,53390,51440,53050,2568820,53050
2023-04-21,035720.KS,카카오,52830,53520,51890,53100,2371289,53100
2023-04-24,035720.KS,카카오,53700,53870,50520,50750,3981007,50750
2023-04-25,035720.KS,카카오,50540,50690,48710,49430,2221809,49430
2023-04-26,035720.KS,카카오,49840,50350,49430,49670,2066325,49670
2023-04-27,035720.KS,카카오,49140,49870,47940,48210,2765818,48210
2023-04-28,035720.KS,카카오,47830,49050,47690,48800,2702560,48800
2023-05-01,035720.KS,카카오,48730,49740,48520,48890,1716838,48890
2023-05-02,035720.KS,카카오,49300,52140,49120,51500,3308514,51500
2023-05-03,035720.KS,카카오,51460,51880,50970,51630,2736609,51630
2023-05-04,035720.KS,카카오,51880,53330,51160,52500,2995833,52500
2023-05-05,035720.KS,카카오,52490,53270,51520,52150,2681081,52150
2023-05-08,035720.KS,카카오,52310,53180,50790,51130,2165607,51130
2023-05-09,035720.KS,카카오,51430,54210,50610,53510,3249697,53510
2023-05-10,035720.KS,카카오,53810,53940,52780,53600,2421359,53600
2023-05-11,035720.KS,카카오,53400,53990,53130,53550,2962517,53550
2023-05-12,035720.KS,카카오,53220,54910,52570,54100,2752282,54100
2023-05-15,035720.KS,카카오,54120,56290,54060,55980,3454480,55980
2023-05-16,035720.KS,카카오,56110,56630,55990,56320,2744672,56320
2023-05-17,035720.KS,카카오,55610,57690,55420,57370,2770928,57370
2023-05-18,035720.KS,카카오,57230,57750,55490,55870,2751538,55870
2023-05-19,035720.KS,카카오,56070,56450,55260,56090,2262762,56090
2023-05-22,035720.KS,카카오,56290,56530,55720,56060,2898146,56060
2023-05-23,035720.KS,카카오,55880,60140,55230,59880,3189439,59880
2023-05-24,035720.KS,카카오,60510,60990,58920,59140,3158259,59140
2023-05-25,035720.KS,카카오,59170,59400,57800,58540,2744905,58540
2023-05-26,035720.KS,카카오,58180,60740,57700,60010,2777949,60010
2023-05-29,035720.KS,카카오,60070,60630,59640,60100,3226147,60100
2023-05-30,035720.KS,카카오,60700,61320,57560,58450,2032064,58450
2023-05-31,035720.KS,카카오,58790,59730,58000,58690,2310971,58690
2023-06-01,035720.KS,카카오,58360,59800,58250,59520,2715072,59520
2023-06-02,035720.KS,카카오,60460,61190,59570,59660,2548933,59660
2023-06-05,035720.KS,카카오,58510,58800,57590,58740,2131403,58740
2023-06-06,035720.KS,카카오,58580,60820,58310,59900,1485881,59900
2023-06-07,035720.KS,카카오,59320,59480,58640,59110,2954608,59110
2023-06-08,035720.KS,카카오,58610,61130,58480,61020,2943847,61020
2023-06-09,035720.KS,카카오,62110,62560,60930,61830,2172153,61830
2023-06-12,035720.KS,카카오,60860,61000,59890,60370,3130598,60370
2023-06-13,035720.KS,카카오,59410,60820,59040,59980,2849723,59980
2023-06-14,035720.KS,카카오,59420,59560,58840,59040,2134927,59040
2023-06-15,035720.KS,카카오,58510,59330,57610,58390,2890099,58390
2023-06-16,035720.KS,카카오,58320,58560,55470,56370,3373681,56370
2023-06-19,035720.KS,카카오,56080,59170,55860,58420,2776867,58420
2023-06-20,035720.KS,카카오,58630,60100,57820,59980,3745762,59980
2023-06-21,035720.KS,카카오,59380,60150,57060,57310,2014819,57310
2023-06-22,035720.KS,카카오,58780,59440,56900,57660,2919951,57660
2023-06-23,035720.KS,카카오,57670,58550,56670,57150,2840530,57150
2023-06-26,035720.KS,카카오,57290,57960,54420,55240,3255031,55240
2023-06-27,035720.KS,카카오,55170,55790,53640,54250,2518386,54250
2023-06-28,035720.KS,카카오,54580,54830,53400,54200,2823804,54200
2023-06-29,035720.KS,카카오,54110,55450,53340,55320,3217743,55320
2023-06-30,035720.KS,카카오,54740,56210,54590,55330,3178243,55330
2023-07-03,035720.KS,카카오,54740,59610,54680,58600,3394827,58600
2023-07-04,035720.KS,카카오,57880,58020,56380,57400,3315210,57400
2023-07-05,035720.KS,카카오,57700,60090,57100,59940,4088427,59940
2023-07-06,035720.KS,카카오,59860,60570,57940,58520,3135778,58520
2023-07-07,035720.KS,카카오,58720,59580,58120,59000,2412575,59000
2023-07-10,035720.KS,카카오,58440,61250,58090,60330,2490343,60330
2023-07-11,035720.KS,카카오,60590,60790,59510,60010,2391508,60010
2023-07-12,035720.KS,카카오,60950,64800,59880,63890,2756535,63890
2023-07-13,035720.KS,카카오,63790,67860,63000,66830,3088847,66830
2023-07-14,035720.KS,카카오,67390,67520,64350,65510,2963100,65510
2023-07-17,035720.KS,카카오,65950,66450,61410,62180,3474690,62180
2023-07-18,035720.KS,카카오,62580,63080,61780,61990,3521172,61990
2023-07-19,035720.KS,카카오,62490,63330,59050,59130,3288147,59130
2023-07-20,035720.KS,카카오,59480,59780,58830,59690,3293496,59690
2023-07-21,035720.KS,카카오,59260,59960,58960,59160,3452104,59160
2023-07-24,035720.KS,카카오,59310,60520,58330,60350,2742856,60350
2023-07-25,035720.KS,카카오,60290,62000,60160,61430,1935888,61430
2023-07-26,035720.KS,카카오,61340,62390,60180,61110,1840732,61110
2023-07-27,035720.KS,카카오,60860,62380,59870,61500,2560030,61500
2023-07-28,035720.KS,카카오,61520,62100,58990,59280,3494581,59280
2023-07-31,035720.KS,카카오,59370,60450,59060,59610,1714951,59610
2023-08-01,035720.KS,카카오,60110,62880,60040,61880,3116433,61880
2023-08-02,035720.KS,카카오,62540,63140,61760,63020,2695875,63020
2023-08-03,035720.KS,카카오,62790,64300,62680,63930,3257056,63930
2023-08-04,035720.KS,카카오,64000,64730,62780,62990,2988790,62990
2023-08-07,035720.KS,카카오,62650,65050,62060,64950,3107687,64950
2023-08-08,035720.KS,카카오,64360,68420,63800,67760,3143243,67760
2023-08-09,035720.KS,카카오,67250,68100,66990,67720,2478243,67720
2023-08-10,035720.KS,카카오,67210,67730,63190,64250,3092896,64250
2023-08-11,035720.KS,카카오,64420,65560,63360,64270,2088570,64270
2023-08-14,035720.KS,카카오,64220,65960,63370,65550,3278128,65550
2023-08-15,035720.KS,카카오,65940,66970,61580,62380,4030920,62380
2023-08-16,035720.KS,카카오,62840,62970,61260,61800,2449555,61800
2023-08-17,035720.KS,카카오,61420,62220,58640,59440,4020352,59440
2023-08-18,035720.KS,카카오,59320,60730,58940,60240,3272866,60240
2023-08-21,035720.KS,카카오,60370,60490,57020,57410,2658798,57410
2023-08-22,035720.KS,카카오,57090,58000,55360,56190,2335033,56190
2023-08-23,035720.KS,카카오,57070,58250,56820,57540,2169640,57540
2023-08-24,035720.KS,카카오,58040,59060,57500,57830,1565162,57830
2023-08-25,035720.KS,카카오,57460,57810,55870,56520,3098521,56520
2023-08-28,035720.KS,카카오,56060,57380,55520,56990,2336220,56990
2023-08-29,035720.KS,카카오,56830,58600,56540,57870,3090599,57870
2023-08-30,035720.KS,카카오,57900,58270,57130,58090,2339084,58090
2023-08-31,035720.KS,카카오,58130,59470,57680,58610,2332702,58610
2023-09-01,035720.KS,카카오,58920,59710,57440,58200,1973648,58200
2023-09-04,035720.KS,카카오,57940,58960,55810,56650,2903108,56650
2023-09-05,035720.KS,카카오,56590,57190,54410,55270,2568123,55270
2023-09-06,035720.KS,카카오,55690,55970,55500,55880,2342893,55880
2023-09-07,035720.KS,카카오,56050,56440,55490,55630,1838698,55630
2023-09-08,035720.KS,카카오,55020,58780,54170,57970,2524251,57970
2023-09-11,035720.KS,카카오,58440,58990,57730,58350,2753131,58350
2023-09-12,035720.KS,카카오,58180,59370,58020,58720,2567199,58720
2023-09-13,035720.KS,카카오,58450,58750,57600,57960,2534598,57960
2023-09-14,035720.KS,카카오,58360,58920,56580,57090,2698578,57090
2023-09-15,035720.KS,카카오,57770,61360,57600,60550,2796597,60550
2023-09-18,035720.KS,카카오,60190,60400,59180,59410,1881004,59410
2023-09-19,035720.KS,카카오,58990,62500,58490,62020,3673706,62020
2023-09-20,035720.KS,카카오,62450,63470,61570,62450,1975803,62450
2023-09-21,035720.KS,카카오,63200,63370,61040,61770,2941069,61770
2023-09-22,035720.KS,카카오,62010,63120,61500,63060,3334744,63060
2023-09-25,035720.KS,카카오,62950,64460,61850,63930,2935701,63930
2023-09-26,035720.KS,카카오,64240,65320,63600,64090,1604703,64090
2023-09-27,035720.KS,카카오,64230,65360,63940,64170,2336219,64170
2023-09-28,035720.KS,카카오,64830,66740,64340,65680,3231695,65680
2023-09-29,035720.KS,카카오,65690,69900,64580,68800,2908996,68800
2023-10-02,035720.KS,카카오,69620,70240,68390,69240,2005008,69240
2023-10-03,035720.KS,카카오,70550,70800,66290,66390,3704314,66390
2023-10-04,035720.KS,카카오,67710,68220,65480,66340,2788809,66340
2023-10-05,035720.KS,카카오,66460,68450,66090,68080,3135950,68080
2023-10-06,035720.KS,카카오,68190,68740,66730,67510,2352531,67510
2023-10-09,035720.KS,카카오,68360,68640,65000,65920,2280652,65920
2023-10-10,035720.KS,카카오,66590,67020,65310,65890,1913991,65890
2023-10-11,035720.KS,카카오,67000,67090,61470,62530,3506091,62530
2023-10-12,035720.KS,카카오,62000,64430,61420,63390,1263550,63390
2023-10-13,035720.KS,카카오,63710,65830,63080,65680,3146114,65680
2023-10-16,035720.KS,카카오,66010,67410,65450,67250,3615873,67250
2023-10-17,035720.KS,카카오,67400,69140,67260,68670,2816259,68670
2023-10-18,035720.KS,카카오,69550,70170,66640,67510,2345520,67510
2023-10-19,035720.KS,카카오,67420,67820,66430,66760,2942671,66760
2023-10-20,035720.KS,카카오,66880,67010,65630,66670,2443461,66670
2023-10-23,035720.KS,카카오,67290,68000,66110,67490,2598460,67490
2023-10-24,035720.KS,카카오,67700,68290,67280,67730,2831720,67730
2023-10-25,035720.KS,카카오,67240,69240,66510,68850,2634737,68850
2023-10-26,035720.KS,카카오,69330,70060,66930,67770,2313824,67770
2023-10-27,035720.KS,카카오,67660,67860,64460,65090,3116685,65090
2023-10-30,035720.KS,카카오,65160,66250,64750,64820,2029827,64820
2023-10-31,035720.KS,카카오,65300,65700,61710,62710,3241467,62710
2023-11-01,035720.KS,카카오,61660,64280,61530,63520,2548306,63520
2023-11-02,035720.KS,카카오,63300,65390,63170,64820,3722613,64820
2023-11-03,035720.KS,카카오,65150,66360,64760,65630,2797667,65630
2023-11-06,035720.KS,카카오,66660,67420,63000,63970,2739927,63970
2023-11-07,035720.KS,카카오,64780,65810,63410,63990,2428104,63990
2023-11-08,035720.KS,카카오,63200,67710,62970,66670,2977011,66670
2023-11-09,035720.KS,카카오,66640,67730,66180,66610,2345763,66610
2023-11-10,035720.KS,카카오,66800,68500,65960,67500,3548513,67500
2023-11-13,035720.KS,카카오,68750,68840,66260,67130,3484165,67130
2023-11-14,035720.KS,카카오,67060,67150,63430,64400,2522262,64400
2023-11-15,035720.KS,카카오,63440,64270,60600,60940,4162238,60940
2023-11-16,035720.KS,카카오,60250,60670,59070,59230,3381497,59230
2023-11-17,035720.KS,카카오,59020,59400,56080,56610,2591682,56610
2023-11-20,035720.KS,카카오,56070,61150,55720,60240,2790714,60240
2023-11-21,035720.KS,카카오,61040,61820,60610,60980,3152965,60980
2023-11-22,035720.KS,카카오,61740,61890,61000,61360,1966815,61360
2023-11-23,035720.KS,카카오,61390,61940,60530,60630,2237122,60630
2023-11-24,035720.KS,카카오,60770,61140,59340,60340,1565637,60340
2023-11-27,035720.KS,카카오,59890,61710,59740,61470,3054523,61470
2023-11-28,035720.KS,카카오,61750,62800,61240,62250,2102830,62250
2023-11-29,035720.KS,카카오,61460,61670,60270,60660,3127163,60660
2023-11-30,035720.KS,카카오,60690,61720,60230,61570,1974233,61570
2023-12-01,035720.KS,카카오,61620,63510,60820,62470,2698731,62470
2023-12-04,035720.KS,카카오,62500,63630,61410,62970,2276401,62970
2023-12-05,035720.KS,카카오,63670,64040,61910,62980,2380077,62980
2023-12-06,035720.KS,카카오,62530,63350,59690,60410,3889846,60410
2023-12-07,035720.KS,카카오,61390,62190,60950,61260,2902143,61260
2023-12-08,035720.KS,카카오,61770,64760,61340,63700,3540746,63700
2023-12-11,035720.KS,카카오,64210,65000,63300,63670,2233299,63670
2023-12-12,035720.KS,카카오,63980,66690,62900,65810,2337318,65810
2023-12-13,035720.KS,카카오,66680,67590,65130,65680,1907403,65680
2023-12-14,035720.KS,카카오,65090,65530,63250,63430,2815604,63430
2023-12-15,035720.KS,카카오,63240,63740,62230,62800,1301578,62800
2023-12-18,035720.KS,카카오,62580,63780,62020,63120,2513247,63120
2023-12-19,035720.KS,카카오,62830,64550,62060,63600,2533808,63600
2023-12-20,035720.KS,카카오,63550,65330,63390,64730,3695536,64730
2023-12-21,035720.KS,카카오,64920,66080,63500,64440,2795787,64440
2023-12-22,035720.KS,카카오,64090,66760,63600,65720,2593330,65720
2023-12-25,035720.KS,카카오,66030,66530,63910,64150,3078531,64150
2023-12-26,035720.KS,카카오,63710,64480,60690,61730,2876761,61730
2023-12-27,035720.KS,카카오,62330,63550,61970,63430,2262826,63430
2023-12-28,035720.KS,카카오,64400,64880,62550,62780,2212732,62780
2023-12-29,035720.KS,카카오,63090,63870,62900,63670,2593469,63670
2024-01-01,035720.KS,카카오,63150,63860,62110,63130,2938214,63130
2024-01-02,035720.KS,카카오,63550,64020,61110,61690,3172686,61690
2024-01-03,035720.KS,카카오,61880,62850,61010,61210,1744994,61210
2024-01-04,035720.KS,카카오,62080,62500,58040,58310,4138322,58310
2024-01-05,035720.KS,카카오,58250,58640,56410,56950,3146568,56950
2024-01-08,035720.KS,카카오,57260,57750,54880,55350,2943888,55350
2024-01-09,035720.KS,카카오,56360,56590,53080,53340,2929947,53340
2024-01-10,035720.KS,카카오,53590,54000,51470,51800,3854892,51800
2024-01-11,035720.KS,카카오,51590,52070,50850,51020,2791200,51020
2024-01-12,035720.KS,카카오,51260,53040,50730,52360,4090589,52360
2024-01-15,035720.KS,카카오,52540,53140,50290,50720,3459749,50720
